,title,book_id,grade,syllabus,subject,content_id,page_no,page_id,index_chapter_ids,ocr_data_url,image_url,zone_id,order,category_type,annotation_type,annotation_id,actual_chapter_id,actual_subtopic_id,zone_text
496775,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,223,d88244d6f3e67227acae9a0d2b4aa01b,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-d88244d6f3e67227acae9a0d2b4aa01b.json?generation=1571090714704636&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.d88244d6f3e67227acae9a0d2b4aa01b.preview.jpg?generation=1571090705464044&alt=media,a476,1.0,diagram,concept,255,22250,22592.0,"right side , therefore , the direction of light changes ( or bending of light occurs ) on entering the glass slab ( see Figure 3 ) . Please note that a decrease in speed of light waves on going from air into glass causes bending of light towards left side ( towards the normal ) ( see Figure 3 ) ."
256023,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,178,6e3508ecc53b89ff546353453cf98706,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-6e3508ecc53b89ff546353453cf98706.json?generation=1574431840957082&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.6e3508ecc53b89ff546353453cf98706.preview.jpg?generation=1574431834171850&alt=media,162,5.0,lesson,concept,748,22292,22967.0,ILLUSTRATIONS 1 One gram of coal on complete combustion liberates 18 kJ of heat . Calculate the amount of coal required to liberate the same amount of heat that an electric heater of 2 kW provides in one hour . Ans . : P = : : E = P xt = ( 2 kW ) ( 3600 s ) : : E = 7200 kJ 18 kJ of heat is liberated on burning 1 g of coal : 7200 kJ of heat is liberated by burning
6228,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,307,02a4023d2447be3bab916a0b0e135669,82005,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-02a4023d2447be3bab916a0b0e135669.json?generation=1571090868254477&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.02a4023d2447be3bab916a0b0e135669.preview.jpg?generation=1575904023309870&alt=media,a431,0.0,lesson,concept,32293,82005,82011.0,"Scattering of blue light Red patch on screen Source of white light Convex Screen Transparent Cardboard Convex Water containing glass tank lens suspended particles disc having of sulphur circular hole ( Colloidal solution ) Figure 33 . An arrangement for observing the scattering of light in a colloidal solution to show how the sky appears blue , and the sun appears red at sunrise and sunset ."
284797,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,129,7aecaf29d5de2f3471789fcb44808463,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-7aecaf29d5de2f3471789fcb44808463.json?generation=1571090543811517&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.7aecaf29d5de2f3471789fcb44808463.preview.jpg?generation=1571090536169735&alt=media,151,5.0,lesson,concept,743,22292,22966.0,"From the above table we find that the calorific value of kerosene oil is 48 kJ / g . Now , by saying that the calorific value of kerosene oil is 48 kilojoules per gram , we mean that if 1 gram of kerosene oil is burnt completely , then it will produce 48 kilojoules of heat energy . Actually , the term "" calorific value ” comes from the fact that the earlier unit of measurement of heat was calorie . These days , although we mostly use joule as the unit of heat but the term calorific value continues to be used as such . If we look up the table of calorific values , we will find that hydrogen gas has the highest calorific value of 150 kilojoules per gram . Thus , because of its high calorific value , hydrogen is an extremely good fuel . Most of the common fuels are the compounds of hydrogen and carbon called “ hydrocarbons ' . Since hydrogen has the highest calorific value , therefore , a fuel containing higher percentage of hydrogen will have a higher calorific value than"
38128,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,97,10a560441a99ee28dac848ae8af097c3,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-10a560441a99ee28dac848ae8af097c3.json?generation=1573029120583265&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.10a560441a99ee28dac848ae8af097c3.preview.jpg?generation=1573029113601298&alt=media,a1454,3.0,diagram,concept,724,22238,22779.0,"11 W 2 . ( b ) ( a ) Fig . 5 . 6 The magnetic field lines due to a current - carrying loop can be ( a ) drawn using a magnetic compass , and ( b ) shown with the help of iron fillings ."
442651,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,106,c096b253fa9d6ed9d225d04a02452240,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-c096b253fa9d6ed9d225d04a02452240.json?generation=1571090492385788&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.c096b253fa9d6ed9d225d04a02452240.preview.jpg?generation=1571090484738306&alt=media,165,5.0,lesson,concept,733,22238,22963.0,"Fleming ' s Right - Hand Rule for the Direction of Induced Current The direction of induced current produced in a straight conductor ( or wire ) moving in a magnetic field is given by Fleming ' s right - hand rule . According to Fleming ' s right - hand rule : Hold the thumb , the forefinger and the centre finger of your right - hand at right angles to one another [ as shown in Figure 30 ( b ) ] . Adjust your hand in such a way that forefinger points in the direction of magnetic field , and thumb points in the direction of motion of conductor , then the direction in which centre finger points , gives the direction of induced current in the conductor ."
518838,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,248,e2035d7a2f47414a59de8fe25e1d14d2,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-e2035d7a2f47414a59de8fe25e1d14d2.json?generation=1573029525326756&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.e2035d7a2f47414a59de8fe25e1d14d2.preview.jpg?generation=1573029518668313&alt=media,concept_link_2,3.0,question,concept,282,22250,22591.0,"Q12 . An object , 4 . 0 cm in size , is placed 25 . 0 cm in front of a concave mirror of focal length 15 . 0 cm . At what distance from the mirror should a screen be placed in order to obtain a sharp image ? Find the nature and the size of the image . Sol . Object size , h = + 4 . 0 cm ; Object distance , u = - 25 . 0 cm ; Focal length , f = - 15 . 0 cm ; Image distance , v = ? ; Image size , h ' = ? dince Since u 1 1 1 - + - = , therefore , u V f ' 1 1 1 1 - 15 - 25 15 25 1 _ 1 1 V f u 15x25 - 25 + 15 375 - 10 = - 37 . 5 cm"
186508,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,12,4f851d0ce884c305ee0dd742c3de8b3f,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-4f851d0ce884c305ee0dd742c3de8b3f.json?generation=1573028785117108&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.4f851d0ce884c305ee0dd742c3de8b3f.preview.jpg?generation=1573028775631345&alt=media,1042,1.0,diagram,concept,271,22250,22590.0,"two dissimilar surfaces . The hollow surface that is on the same side as the centre of the original sphere is called the concave surface . The other surface , which bulges out , is called the convex surface . If the convex surface is polished and the concave surface is silvered , we get a convex mirror . And if the concave surface is polished and the convex surface is silvered , we get a concave mirror . Light falling on the smooth surface of a spherical mirror enters the glass and is reflected at the opaque silvered surface . Again , we neglect the thickness of the glass and represent the spherical mirror by a single curved surface ."
270063,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,30,7472eff6228428b4357bd7c1a89dab09,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-7472eff6228428b4357bd7c1a89dab09.json?generation=1574431822670011&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.7472eff6228428b4357bd7c1a89dab09.preview.jpg?generation=1574431815702833&alt=media,35,2.0,lesson,concept,278,22250,22593.0,10 The velocity of light in glass is 2 108 m s - 1 and that in air is 3 * 108 m s - 1 . By how much would
234415,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,20,64b70628c70d88d7086501be79acba65,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-64b70628c70d88d7086501be79acba65.json?generation=1573028797828487&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.64b70628c70d88d7086501be79acba65.preview.jpg?generation=1573028789429850&alt=media,a41,5.0,lesson,concept,282,22250,22591.0,"The Mirror Equation : Relation between u , v , f For any spherical mirror of small aperture , and for any position of the object , the three quantities u , vand f satisfy the simple algebraic relation given below . 1 1 1 Mirror Equation . . . 1 . 2 o u Remember that u , v , f can be positive or negative depending on the geometry of the situation ."
527850,Science for Tenth Class: Physics,5417782611017728,Standard X,CBSE,Physics,K-AO-147-139-ZQG-16,18,e5c0739ab4d73921ff19a7d5887b3ede,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-e5c0739ab4d73921ff19a7d5887b3ede.json?generation=1571090322959501&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-10-14.e5c0739ab4d73921ff19a7d5887b3ede.preview.jpg?generation=1571090315591521&alt=media,a13,5.0,diagram,concept,544,22237,22559.0,"Figure 9 . When no cell or battery is connected across a metal wire , the electrons in it flow at random in all direc tions ( Please note that this is a highly magnified diagram of a metal wire ) . Electrons - Metal wire"
332226,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,215,8faec802c9d32a79bcc4fe2340b267ec,22250,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-8faec802c9d32a79bcc4fe2340b267ec.json?generation=1573029441943629&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.8faec802c9d32a79bcc4fe2340b267ec.preview.jpg?generation=1573029433353674&alt=media,a592,5.0,lesson,concept,277,22250,22590.0,"6 . When the object lies between the focus ( F ) and the pole ( P ) or vertex ( V ) : Consider a ray starting from the top of the object and parallel to the principal axis . This ray after reflection from the mirror passes through the focus . Another ray of light starting from the top of the object and passing through the centre of curvature retraces its path after reflection from the mirror . These two reflected rays seem to diverge from a point lying behind the mirror . The image is formed at this point ( Fig 4 . 20 ) . This image is virtual , erect and magnified ."
540267,Foundation Course Physics,5630351883894784,Standard X,CBSE,Physics,K-AO-128-100-LKP-19,179,eb8e529cb962366fbb75e1e6661a85bb,22292,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-eb8e529cb962366fbb75e1e6661a85bb.json?generation=1574431841299785&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-22.eb8e529cb962366fbb75e1e6661a85bb.preview.jpg?generation=1574431832478442&alt=media,a494,2.0,lesson,concept,754,22292,22971.0,"Windmill A device used to convert wind energy into the mechanical energy is called windmill . Construction : It consists of a wheel with blades cut into its outer rim . The wheel rotates about an axle mounted on a pole . The wind energy is used to rotate the wheel about its axle . • Uses : Windmill is used for operating water pumps , grinders and is also used to produce electricity ."
386196,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,102,a7c649badf0f64af353e3ccd5e86ef85,22238,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-a7c649badf0f64af353e3ccd5e86ef85.json?generation=1573029147649205&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.a7c649badf0f64af353e3ccd5e86ef85.preview.jpg?generation=1573029139381426&alt=media,1107,1.0,diagram,concept,733,22238,22963.0,Fleming ' s Right - hand Rule Field Field S Galvanometer Galvanometer ( b ) Fig . 5 . 15
283646,Candid Textbok of Physics,6516051684622336,Standard X,CBSE,Physics,K-AO-112-447-B0E-19,305,7a7afb3804a1a3c73b9484e940bf910a,82005,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-7a7afb3804a1a3c73b9484e940bf910a.json?generation=1573029773158722&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.7a7afb3804a1a3c73b9484e940bf910a.preview.jpg?generation=1573029766098405&alt=media,a715,1.0,lesson,concept,32295,82005,82011.0,"If shorter wavelengths are scattered most strongly there is a puzzle , as to why the sky does not appear violet , the colour with the shortest visible wavelength . The spectrum of light emission from the sun is not constant at all wavelengths and is absorbed by the high atmosphere , so there is less violet in the light . Our eyes are also less sensitive to those colours ."
136144,Foundation Science Physics,6295202553659392,Standard X,CBSE,Physics,K-AO-103-130-6PK-19,67,39c249a7cd880171072705927d3d44c3,22237,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-attachment-ocr-data-39c249a7cd880171072705927d3d44c3.json?generation=1573029034024060&alt=media,https://www.googleapis.com/download/storage/v1/b/goggles-tools/o/page-2019-11-06.39c249a7cd880171072705927d3d44c3.preview.jpg?generation=1573029025321491&alt=media,a141,1.0,lesson,concept,544,22237,22559.0,ELECTRIC CURRENT
